Received Signal Strength (RSS),Signal-to-Noise Ratio (SNR),Cell Load,Cell Coverage Area,Mobility Speed,Handover Threshold
-40.726963561366759,4.5191439727876066,77.509168804394619,9.6940085914423726,69.365284959490069,-93.724052358290209
-60.887914700847084,25.795594284215753,55.17711604720779,6.561046487913023,113.44429805569551,-106.38623701240226
-20.912804669194298,0.37701878714236375,21.849185005691453,2.732715159064492,89.915711958853393,-98.89514874149819
-4.5893901607903604,23.470108100897683,73.689505957853754,9.9573970283183257,52.958065947963888,-94.369064571507778
-65.209519986626475,4.1006038077644096,29.49399032140802,1.4945798714154306,72.051985055232407,-99.618803881862576
-19.421054785801587,2.4169462418262597,5.3849545798194383,1.4438460722769824,102.94582345660115,-98.40913918260911
-74.413452667376703,6.7247451500616711,42.639123621694338,4.2175638835027645,74.615867079522403,-101.47966758882612
-112.63899240300012,0.88632930577096025,55.122140308433274,4.4030947454288114,10.845152293725475,-109.07910010734531
-14.613024915853993,20.277440189513118,9.7908838232005397,5.9845974878336294,55.066373597395781,-100.09017523847994
-33.451398794283811,4.414883882000523,36.511349275946316,5.162255274673111,93.65868574644378,-103.58855674676064
-17.239456836711362,15.887763651966937,85.47899536112277,5.0927530951298552,118.68359796641562,-102.538503591222
-87.779146008090663,6.0267394948875248,38.03563524877449,6.842946353760988,45.324902145808977,-92.605060768595465
-19.538026703306485,13.9037006180285,31.65429068340654,2.2297164412353734,51.256371238853959,-107.63856856973774
-68.531709494316814,13.110367745678113,86.502338706749654,5.0325979907217429,78.325734137709134,-93.435608746221106
-13.657186428856656,24.083077448458912,14.275587496476055,3.6819147945763149,39.226032588270506,-108.65495184373808
-82.653826234235353,10.714379698370761,55.265301724553716,4.9533476116849791,78.844127859382013,-105.54282210559715
-49.266772628420391,6.6618914653835315,21.366195670033896,1.1485563633723912,50.490655997065204,-102.74255711247332
-24.944336034797288,19.863934209506926,43.807530609801191,7.5850263035786467,20.494456617391883,-98.388728084223686
-56.117469284738164,21.576567148592588,91.213554652041552,3.3591733176071075,75.012653635355008,-92.944941568628394
-93.797663624304192,4.3331334201307659,56.57797379259857,1.5404978983758473,41.975706704880906,-90.950431488896925
-83.412203343311418,17.225397758756483,24.200438067410346,4.3086339069104911,82.800979261659535,-109.34307511865305
-114.38111521042005,0.85083538240326351,66.634240172167424,2.9507116256052219,101.47055395947329,-105.93339947794257
-75.870154684349032,7.4224449635587844,30.10834177495369,3.7810190481976695,47.828574109742689,-105.80751040755189
-100.96451834820422,27.664969567053472,83.811711558984456,3.1092554666610694,110.08837563455495,-105.88821499416987
-79.37644207821063,9.9655021214697044,0.64718513779676756,7.9516549855245531,99.53788948223827,-92.21808799645774
-116.42973879185958,28.654968696020063,46.862913364015014,3.248641810030044,25.638682332652941,-108.22232748299014
-15.948039691871053,19.675775319186865,2.5192985788543236,4.766609332415559,112.04066544400558,-94.577352900326886
-69.421174763432319,0.4210622517490118,89.310883818804697,5.3221908385503065,54.152313533309993,-99.655592390175713
-9.247810099854977,6.9860870656492597,83.884374557009139,5.021486168737284,108.24050623375946,-109.69804513254113
-30.267255711493672,5.4416857685156561,61.375704808801281,4.7323649370727896,118.09996509836054,-107.68556802425792
-8.0507022179899295,17.038044439180773,28.042964370941259,2.6291964168796298,52.05571327919872,-106.72884724881912
-10.414265417686789,18.13971876545796,47.510970173175899,2.5188130510592894,35.879322046357821,-93.960938855987479
-68.996115489395393,14.428257567076132,19.08309949519257,3.6687894131377288,97.915554744152146,-107.78809749418315
-27.327508417576325,13.358493551313176,87.337056401808312,7.6516250672990571,64.833414603412805,-99.199873259849795
-13.619269772255453,14.766765574350378,83.430027022692386,1.7617753351860563,68.774112960684164,-97.752755036462446
-3.3233869463779899,14.041101943720646,29.334560376282109,3.3360619756095402,55.914987593849652,-97.199414971843083
-3.4045906008242586,25.238557013328446,48.092410037337061,9.0221947771600419,0.36826305108529656,-101.5661832650966
-77.052818870662165,26.681689804737314,97.201827399992297,7.4001800503582604,117.68141828369416,-95.266182341271161
-52.359658466819511,12.194962958896051,2.4748338863602068,9.5079815250392912,21.939884471679051,-107.27305258497273
-49.168773819305358,14.895395266309098,89.694136190085743,9.0412252093857273,64.961255278885943,-97.302912039357665
-0.25587290537351415,25.113980153162956,68.881447365917936,9.1437291084526713,115.40167685384009,-109.33048041506227
-44.306015709557578,12.801507633552657,83.129323731702442,5.9089562850580339,24.377106271859773,-94.33751852453571
-4.0430512298099002,7.8905048537489515,52.383589862093139,1.9895330979440051,107.77036193188762,-92.745498205882257
-21.53007757921241,14.003468455748386,20.98111921035737,3.6703511628649901,87.893256958524347,-93.661616986459876
-4.7801485866215776,14.989323837211973,51.88577340537951,4.9774261792085257,74.690586102516662,-90.780104166260031
-67.264333994716566,27.915362300311852,11.647271137520331,6.0117407473790179,17.689882655483615,-102.30963178552204
-47.888515613921228,5.5704807935145135,76.902321994724829,9.7593188806247522,64.965688802751558,-109.72195130759941
-41.013760939712526,9.5700284371012962,44.89314120490716,2.7121807787158438,48.2979716958003,-100.66838188593667
-20.966141624826072,14.485572112950297,30.035007852145938,9.8539273915132171,26.102255501832001,-106.7680365484059
-2.3416143480416451,28.878086883983613,46.687530375405927,7.9590717502679071,81.585423369698887,-104.3684290882053
-61.12611279875324,6.6444521614557379,44.358258621933985,3.6327392960119709,59.324640975950587,-108.20681380024497
-11.5172443033742,2.581251702542068,10.324548748472962,3.2221734026550188,94.245045638757318,-106.08034176569447
-13.824336162686505,6.4044715680202806,99.845479056167179,1.2669847301519406,69.498128848847998,-105.84192709803671
-91.612420217884903,2.4866504978792046,10.449726185970812,3.5693206850296448,7.6367105765439156,-101.69910999559755
-41.650176049047232,13.627214084205782,41.957044155316915,7.483700657022978,114.09256780244995,-102.29784262939256
-59.04643320434095,28.350716339587567,1.6317314941583814,3.2060100087923975,72.136236984346169,-95.622499317686305
-104.07619412246915,22.148654084721883,41.430673069055509,3.2790044454294276,109.70285776523075,-105.98841003886815
-103.24513954261558,10.265073184978716,83.616733124301177,5.1790258116922461,11.824228154413509,-91.633765204639062
-112.15076621256338,19.48193363821224,42.862191443733025,8.6366435338913661,0.90498816264094228,-105.02267491771964
-36.584052684057532,27.043365238720256,59.465223904450056,3.8816345882982177,35.100340375257815,-91.903447826347985
-67.485704583807703,28.05923501404898,71.876270404027892,3.202901244723658,95.482934273538604,-93.612722560583023
-114.16845431279785,7.3029087983551015,33.293913180611057,7.3718943877014773,19.052987983009306,-100.59483840623631
-44.694561681102286,25.374543571553446,66.512690329231646,8.0907727056605623,74.891520494078989,-93.630823997608772
-19.553566863552465,19.199568931571939,23.850109765236315,5.3915341894102911,113.53495225009273,-100.3237445514294
-67.04805524416642,19.166122176296135,50.051390030445241,2.2341017523939262,73.975366462941906,-107.33069044413543
-101.48576750489221,27.823613680817008,71.583778304785383,1.7705771675196371,1.2060600338531939,-108.37516482843792
-68.371629337021915,0.49356683180367894,51.259140414772155,2.1135655968047518,62.626473299519382,-97.189457503701306
-79.273588247258957,27.799417920317229,16.056622572269578,6.7290014921356924,71.041044327915188,-107.80533654513086
-85.747884086215819,21.171959257299061,23.730791417756485,4.9070222409940429,17.637391825037724,-95.274067234841212
-7.488095856964633,23.106767001145876,18.109960862486606,7.6700994231133262,4.8133902087870011,-93.108206513853844
-117.76127004891694,13.416428036716034,33.020043621314713,7.1085829092695301,52.706081239835399,-108.51789965225285
-62.036732482740994,22.840709356982593,12.673876021371166,1.8850862066657683,101.9183390875898,-100.25417418696647
-11.433362072069833,10.129086319417267,65.179234820035859,7.065965830844811,102.5029201165321,-97.7630664258092
-83.144511451546336,2.4509915348379834,12.715753406619537,2.2300754549121837,11.708942787586219,-108.70023849359725
-89.450171333481634,7.2574004564701582,83.764906313160864,4.3102364765062164,81.926141866448404,-98.777724899713746
-43.334336934301227,10.050213700183766,46.472196628559473,6.2387862579146329,17.075156949961166,-100.3604763328845
-51.154360739120449,17.835235599351691,89.349061012896271,9.0701599372877553,69.040879937373518,-105.01151790610119
-111.48868705680998,27.590840951349048,30.87956441141645,9.3555156408601992,55.351679164614382,-99.278619945644692
-34.592558701798581,29.283525282183444,60.698058856976246,5.7047688279788797,107.32922454705891,-97.046160403194918
-28.907378981312448,21.579634729577059,63.06966667206477,2.0698981653293123,117.04619586330196,-95.902312419331778
-0.98899025516071837,15.489804621548302,90.487581207643998,3.2299621185427356,39.64435130341181,-100.43539274038532
-45.874725936853665,4.1297051748864844,59.849581057135751,9.2717944552524933,13.992125715125411,-104.27614901879623
-115.41935344944679,13.268356213005426,37.542906607288359,8.5268213825890893,110.49302899767319,-99.389727315581283
-78.881957847104388,2.2663840708631948,70.390263325716489,5.4240143785364996,72.128800839245685,-94.792617533725036
-57.137335900746905,16.80112096332066,54.800101767666689,3.2779368256581654,110.4563844904566,-96.74235518404393
-112.58146935728448,29.188871970022504,57.904000560708347,9.328368144262754,91.778674987973019,-97.365087143781167
-30.117753180730045,7.269427132452571,57.539383767889532,6.7980688227331587,68.56938234929433,-104.26819076494695
-32.893118780522201,28.661836059140896,31.595486603488908,3.2809010354247414,54.716031781731189,-98.72435925934667
-61.836431036627118,21.224108148004909,45.285478395077156,2.1731847455600208,102.88024836353969,-94.722374335267759
-53.672717070985918,9.3389530150866857,99.277748539707517,6.5007736177652946,46.695917084205853,-93.04640570797325
-5.64440343791824,16.37214527296468,22.152009057883177,1.793461225830699,89.370967154098196,-92.974159821390245
-40.224708635464644,24.169509063553768,56.462770493916594,7.2805322130585708,65.398731671925034,-102.74720167403444
-13.311212981730334,10.389145985426914,34.588590233860813,3.7392454448804471,46.642561408990325,-103.5882668167298
-108.00233266688991,18.80128310471833,10.550470003183218,2.9574409150320298,49.459452577614897,-94.169911995609255
-22.26546122798019,13.901714665769466,20.394625291412055,7.5220545486184092,68.943981728024781,-93.583483818724517
-45.675247817149035,5.9725157059601113,0.23823357198305131,1.3592479887228683,105.07928620329093,-94.593869785123445
-55.016871418346128,17.139482035832238,10.915254108102646,5.7408215393036706,26.501481023850609,-105.06526130953117
-11.080975742582686,29.48982639680143,18.374170138674867,2.320976863764681,102.10865723998688,-93.3670387432757
-58.920949408282034,11.099176249047359,12.850725796469826,8.3933615141517297,83.026244641759547,-100.34894900878376
-88.715943772679168,12.216746854696771,22.881289628744724,6.9251311281347325,102.38494080602422,-107.28335447482921
-8.0319507271200195,28.248967676539426,1.3324653270339897,9.5270276314239144,90.045351223109918,-102.0363344680687
-88.040428984929079,23.872487425744762,16.32054830729987,9.9509860710012656,56.305270910405213,-90.448031863406314
-60.429169619655788,18.263449388678861,79.312918418698445,2.0997876758220548,95.086233883670644,-102.38881380874143
-112.76210110297524,8.1583094262323854,55.688422292325846,5.9782120408388844,64.13027172169194,-109.57947107943681
-73.022592567383597,12.678320003989301,81.747690160641312,4.0085676908532939,39.962402284127847,-91.349198222788615
-95.847182448882236,5.8988545909052972,73.497031151082851,6.814230062446665,90.195460547784094,-102.51757110120616
-16.904987831090107,20.532619282851282,5.7742896051026369,5.3636853664013024,112.79937475584418,-99.848586912196396
-31.201399709657487,0.48123005334345165,60.111688477970517,9.7433424325396043,84.750182574964214,-109.38642290392258
-45.658477361154965,25.507252232873462,1.294259681037748,5.7360213281288841,30.806158162097525,-103.1833717288372
-77.571879400672344,17.64427177498316,90.919073806572271,7.9186120354191454,14.833057194404796,-99.865377726901968
-44.420736247869556,14.828529485887163,43.650231018499582,3.6489455130179156,91.029830561499026,-99.727041185706412
-14.287249005533404,1.4485089999849485,50.302542490094226,4.134846791222154,18.266934276682761,-98.727398034523887
-8.2725974583405062,19.386370582220316,89.101251256233667,3.2256877167269997,41.779400409096574,-101.06377928101634
-53.630256249397185,10.929195904605647,89.985229023725367,8.3569781577014268,89.758619838281817,-98.853937000433888
-48.714997753833885,28.241812171527098,0.4572228530688317,8.6090042375070066,47.122930403390406,-109.18188163041225
-59.307374031891754,14.758838501180913,39.328964491993638,1.1715595243366246,45.345673675344173,-90.789576918254411
-62.515590611154018,24.882850416415767,20.223162332653612,9.1620392418289747,18.580498927543172,-97.074245869682287
-101.10199050097819,5.2885874851087973,84.299540745233898,3.0143174631587777,75.11471079434952,-98.824053438764082
-35.196871848402949,18.456289027098698,82.832261492885777,6.5637019838037443,108.52322386043296,-101.6372370494703
-42.258542684027248,19.831722611483059,39.206437319147604,4.8332820622405421,52.954934357178828,-105.59695685077317
-108.32274566792078,15.096610186200873,62.424664926912939,7.4209083963282909,82.765561194515584,-90.131166037233157
-27.045526666122271,28.54166937924068,99.45752299365472,8.4330058919419564,87.067011579436723,-99.210602598828544
-15.58727106805298,3.8162101916112983,96.815634703643454,8.2335217721916365,24.00566966459419,-93.881675472427943
-115.91799057830031,8.4169123733494953,43.487529616564288,9.5419239036468433,68.200647899974427,-91.381542478400064
-117.5066068198097,23.38520513539445,17.142368581677957,2.0609877035305777,40.271109845615513,-96.090529209976324
-21.146592433166965,22.694756059299575,35.883628826534206,9.6534718804310415,105.35859206009592,-96.976125671982828
-46.465014091909403,24.372960680338071,54.500514806481313,9.1137117278360353,108.70679653655122,-95.854898302748282
-19.654645742687698,23.907749338032563,91.810414377511677,6.1870998554802963,74.496947431236947,-108.36591279989383
-95.378566894390886,16.89344850689799,27.296851448387304,8.0364063740877469,11.759057236723164,-109.07916293436622
-20.948627358744211,0.89500460349722055,41.141236592615599,6.468707088133649,60.800403496623225,-102.06359462442975
-77.009116745092498,23.056283692389858,89.866726654519667,9.106739426081413,106.26045533747433,-103.24547615519049
-100.30644171885514,22.591492199614407,50.697996397827751,8.3102912461898715,67.532996175593226,-101.17778719923356
-30.416745110608986,3.5587685012997912,74.074004485306332,6.5614046089171447,73.696827606156859,-107.09692944637357
-48.559231203309835,3.749708507093465,71.169595732898259,5.2655934538997675,91.055729245327285,-92.273571035952102
-71.450407482427735,6.7496392907340264,37.291864555930651,6.7930832373877443,31.332943677591601,-98.797398213668444
-107.23066275344726,16.437224297056545,68.095868764489836,8.8539692302485786,102.1447038381103,-94.339567853295975
-90.701462072646933,14.868263744222123,69.695830470740717,8.0040449565295333,79.781125225024823,-90.228609498696684
-13.439067571162743,7.6021671330566365,98.743350942965293,8.1549368575936825,53.650207693525687,-93.173450847702782
-97.130384043385448,27.591154294829423,48.434110660308093,3.8888081018295173,82.63689931604867,-109.7278008049949
-30.888777296472703,6.9200054541789022,81.772227949356761,5.1251630355255511,61.535174372389527,-100.27927945846658
-23.099150687036641,6.8563992562035097,18.340996707948388,6.1418503439714431,14.383081707350481,-99.409042573258773
-106.67117256050518,5.5993061026555049,91.79222443690162,5.6724499904887988,64.893201936452286,-106.6741576589058
-15.406639378241561,24.847007526479199,12.184991786342577,9.3841257753708049,106.69208876168919,-92.322636285015676
-99.288253551017618,4.4193579882473486,87.165694910644405,9.4450926880562172,88.970775478040224,-91.970576570355604
-116.88250779960421,11.077146987001015,78.69803508683016,8.0088133919093814,68.355704279782117,-105.72030504966169
-67.001817984041665,4.8887144471000479,82.079041368364841,1.2203450297100213,57.852191151050938,-103.62944595219076
-60.588710820576509,28.61569035733849,46.359452626835299,6.6988269298797603,29.122806521655434,-107.83486824381858
-63.78344315280367,12.082267292813523,88.887967722903923,4.6066166961596426,18.757498068156416,-92.878338584154065
-97.419503264790166,12.397842832094916,68.481596730873733,7.3176630215335923,106.16537220131856,-96.901764593507053
-107.74513843829983,18.135433126304033,7.4151793063688922,3.4226741927781488,25.135440297953522,-98.557514617479185
-36.889055835497125,18.590356800048777,93.755794732717703,5.827786550776934,74.780785438968238,-103.44347878985269
-27.288126324903281,27.884785662351543,98.642090474554379,7.9853145251913533,82.416331880919799,-91.881653769817973
-29.729455984071574,25.741681072740668,34.779298507971362,4.210302112721978,7.3014469106222721,-102.56970447142129
-114.13830706576738,0.6317135880848922,90.70091647594279,1.9272890053350893,79.284168891275385,-98.171092610885893
-69.321066955719644,29.793081194997338,7.7188144008250967,3.7102271200670986,23.829426236371241,-100.19445911524559
-109.64609959611953,25.49897799524431,37.743886903740417,6.5356472048608811,61.634294624270083,-97.931625017864462
-40.930051487372282,17.843837066480813,71.23192114347215,9.5408792502902813,74.100795050198585,-98.677068114595983
-92.902812088328801,24.390692135501045,47.875737886818001,5.2773997375170705,96.765179325251452,-105.39481991687549
-4.4300575574999943,13.994342225601125,9.6992855936751159,2.4303675607919542,15.834589738321764,-105.32495532898463
-39.145285468150533,18.703215801484518,16.493251834294409,1.1875221087539205,22.454424361909936,-108.58504177005265
-112.78217564932173,2.506534537536341,24.41990791094485,3.2853033325100798,81.241459958833389,-100.86958801879994
-30.994991823562884,3.2068946553426305,60.928241145298003,2.8854036121095548,106.38011633715598,-98.435879763418754
-10.987102673848673,25.058659843662131,69.653308098042984,6.6834283427723822,58.402093005553859,-103.99619072396131
-83.864985706221773,29.703691117327516,99.788696411898684,5.3758535303063004,79.603784773314274,-93.468447515493466
-85.184357392221855,23.373672768181969,71.060716114500863,2.5710162774524727,94.274335249454879,-108.12542293133467
-83.899241650430127,23.638604694809114,13.430352189312853,3.1536321203008444,94.600611950550515,-102.08084215041289
-16.284131936861264,21.851365706814157,86.344781418491522,9.7067170528260611,37.246757967978134,-104.37686130142625
-71.447358425449281,23.938264131517272,1.3508613693299059,1.3534330894953726,1.9991353163491634,-109.91121031339802
-46.27042368346379,16.752711993992662,42.768276782132816,1.5785089575585487,40.000662487000533,-98.522403169666603
-96.180435519749508,26.144945107467912,26.974737377359876,6.7969991158680054,68.855205247576919,-104.90576600418694
-7.2553942200054395,5.3526639078523335,74.074330913868891,7.055170245494307,83.284213637599819,-102.96310119003202
-65.050205208850187,24.699736286280551,61.559211724232512,3.3104304258294546,72.055558875228996,-109.62966932897906
-95.114472906624187,17.236535408178593,48.16868419208037,7.3967694665290278,73.392319378160082,-94.118631456102534
-11.033296292197562,9.1526957411098735,64.524402778839885,6.5473753565677324,49.834904451777646,-105.87318683782276
-3.9070997219100132,6.656256535396099,5.6786346741386851,4.6731671423991994,52.268830711147203,-103.70629370850804
-10.07015336773831,12.266912894447758,33.350056611630166,2.2961324501298987,54.64119110938217,-109.08316256435735
-64.279314924161568,25.611482595843952,40.626627831080292,2.0560561269782744,15.137681651458927,-93.169252678365098
-33.778591693275885,29.197647221944131,49.522864050009687,3.7698479661577604,64.46356284639964,-103.18345990645861
-86.463887098461342,29.637615959922606,98.038128064031767,3.4136534963798026,43.657515404586455,-101.97690081409034
